Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5910","Export quantity","836","Natural rubber in primary forms","2022","2022","t","0.04","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5165","Other uses (non-food)","836","Natural rubber in primary forms","2022","2022","t","6.27","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","836","Natural rubber in primary forms","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2020","2020","t","315","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5071","Stock Variation","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5910","Export quantity","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2020","2020","t","0","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5165","Other uses (non-food)","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2020","2020","t","315","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2021","2021","t","384","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5071","Stock Variation","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5910","Export quantity","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2021","2021","t","0","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5165","Other uses (non-food)","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2021","2021","t","384","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2022","2022","t","19","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5071","Stock Variation","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5910","Export quantity","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2022","2022","t","3","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5165","Other uses (non-food)","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2022","2022","t","16","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","831","Other manufactured tobacco and manufactured tobacco substitutes; "homogenized" or "reconstituted" tobacco; tobacco extracts and essences","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","1186","Raw silk (not thrown)","2020","2020","t","1","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5165","Other uses (non-food)","1186","Raw silk (not thrown)","2020","2020","t","1","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","1186","Raw silk (not thrown)","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","1186","Raw silk (not thrown)","2021","2021","t","0","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5165","Other uses (non-food)","1186","Raw silk (not thrown)","2021","2021","t","0","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","1186","Raw silk (not thrown)","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","1186","Raw silk (not thrown)","2022","2022","t","2","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5165","Other uses (non-food)","1186","Raw silk (not thrown)","2022","2022","t","2","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","1186","Raw silk (not thrown)","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5510","Production","987","Shorn wool, greasy, including fleece-washed shorn wool","2020","2020","t","803","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5165","Other uses (non-food)","987","Shorn wool, greasy, including fleece-washed shorn wool","2020","2020","t","803","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","987","Shorn wool, greasy, including fleece-washed shorn wool","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5510","Production","987","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","t","738","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5910","Export quantity","987","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","t","0","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5165","Other uses (non-food)","987","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","t","738","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","987","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5510","Production","987","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","755","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5910","Export quantity","987","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","43.23","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5165","Other uses (non-food)","987","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","711.77","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","987","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","1187","Silk waste","2020","2020","t","0.02","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","1187","Silk waste","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","1187","Silk waste","2021","2021","t","0.01","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","1187","Silk waste","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","1187","Silk waste","2022","2022","t","0.12","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","1187","Silk waste","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","1185","Silk-worm cocoons suitable for reeling","2020","2020","t","0.01","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","1185","Silk-worm cocoons suitable for reeling","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","1185","Silk-worm cocoons suitable for reeling","2021","2021","t","0.01","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","1185","Silk-worm cocoons suitable for reeling","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","1185","Silk-worm cocoons suitable for reeling","2022","2022","t","0.16","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5910","Export quantity","1185","Silk-worm cocoons suitable for reeling","2022","2022","t","0.51","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","1185","Silk-worm cocoons suitable for reeling","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","826","Unmanufactured tobacco","2020","2020","t","0","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5071","Stock Variation","826","Unmanufactured tobacco","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","826","Unmanufactured tobacco","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","826","Unmanufactured tobacco","2021","2021","t","0","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5071","Stock Variation","826","Unmanufactured tobacco","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5910","Export quantity","826","Unmanufactured tobacco","2021","2021","t","0","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","826","Unmanufactured tobacco","2021","2021","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","826","Unmanufactured tobacco","2022","2022","t","0.01","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5071","Stock Variation","826","Unmanufactured tobacco","2022","2022","t","0.01","E","Estimated value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5910","Export quantity","826","Unmanufactured tobacco","2022","2022","t","0","A","Official figure",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","826","Unmanufactured tobacco","2022","2022","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5610","Import quantity","988","Wool, degreased or carbonized, not carded or combed","2020","2020","t","86","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5071","Stock Variation","988","Wool, degreased or carbonized, not carded or combed","2020","2020","t","0","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5910","Export quantity","988","Wool, degreased or carbonized, not carded or combed","2020","2020","t","283","I","Imputed value",""
"CB","Commodity Balances (non-food) (2010-)","99","Iceland","5166","Residuals","988","Wool, degreased or carbonized, not carded or combed","2020","2020","t","-197","I","Imputed value",""
